"","Generation","strategy","zy","ratio","fit_media","fit_sd"
"13364",104,"fit_O",20,2.5,0,0
"13365",104,"fit_O",21,2.625,0,0
"13366",104,"fit_O",22,2.75,0,0
"13367",104,"fit_O",23,2.875,0,0
"13368",104,"fit_O",24,3,0,0
"13369",104,"fit_O",25,3.125,0,0
"13370",104,"fit_O",26,3.25,0,0
"13371",104,"fit_O",27,3.375,0,0
"13372",104,"fit_O",28,3.5,0,0
"13373",104,"fit_O",29,3.625,0,0
"13374",104,"fit_O",30,3.75,0,0
"13375",104,"fit_O",31,3.875,0,0
"13376",104,"fit_O",32,4,0,0
"13377",104,"fit_Y",1,0.125,2.81107309619224,0.0408873557256179
"13378",104,"fit_Y",2,0.25,5.10652052512917,0.28397601446561
"13379",104,"fit_Y",3,0.375,4.79978860403836,0.179932942901499
"13380",104,"fit_Y",4,0.5,4.29514871883304,0.0930152246016509
"13381",104,"fit_Y",5,0.625,7.17096071819692,0.105653757847928
"13382",104,"fit_Y",6,0.75,8.47516195363013,0.0328887871127477
"13383",104,"fit_Y",7,0.875,8.51900861840405,0.0283529971617088
"13384",104,"fit_Y",8,1,8.64548936177509,0.0429262065475077
"13385",104,"fit_Y",9,1.125,9.90283130164661,0.0300606631845126
"13386",104,"fit_Y",10,1.25,11.0058610157003,0.0636792574387324
"13387",104,"fit_Y",11,1.375,11.2418648255021,0.0709920496746238
"13388",104,"fit_Y",12,1.5,11.5200339773601,0.0754281376992229
"13389",104,"fit_Y",13,1.625,12.0786700133805,0.148745219287688
"13390",104,"fit_Y",14,1.75,11.798997514091,1.89266798705584
"13391",104,"fit_Y",15,1.875,6.15172051410188,0.0782840875446076
"13392",104,"fit_Y",16,2,6.50309349384252,0.0633612959852647
"13393",104,"fit_Y",17,2.125,6.83909955937346,0.0704125273354272
"13394",104,"fit_Y",18,2.25,7.38513431635912,0.0734587943554123
"13395",104,"fit_Y",19,2.375,7.83942420545605,0.0984875185415467
"13396",104,"fit_Y",20,2.5,8.29425221977496,0.114863120842055
"13397",104,"fit_Y",21,2.625,8.94383904976697,0.128170042337564
"13398",104,"fit_Y",22,2.75,9.50814839559223,0.168920545567782
"13399",104,"fit_Y",23,2.875,9.41746906025119,0.170795720829264
"13400",104,"fit_Y",24,3,9.58101747603912,0.191630686222009
"13401",104,"fit_Y",25,3.125,11.2949248561231,0.414873080960776
"13402",104,"fit_Y",26,3.25,11.5769461892661,0.448454668394873
"13403",104,"fit_Y",27,3.375,11.8266286635992,0.493635192879996
"13404",104,"fit_Y",28,3.5,11.6920488326174,0.316241132381689
"13405",104,"fit_Y",29,3.625,12.307416021031,0.331391588733194
"13406",104,"fit_Y",30,3.75,12.8322159191883,0.405681487238567
"13407",104,"fit_Y",31,3.875,13.1777527060399,0.46773624438195
"13408",104,"fit_Y",32,4,13.7119022922407,0.604608111388929
"13409",104,"fit_total",1,0.125,3.0977095,0.0629541269958379
"13410",104,"fit_total",2,0.25,5.404347,0.217174044482691
"13411",104,"fit_total",3,0.375,5.1175345,0.170474992196492
"13412",104,"fit_total",4,0.5,4.6198,0.162105530380052
"13413",104,"fit_total",5,0.625,6.378982,0.0962905023060085
"13414",104,"fit_total",6,0.75,6.9438315,0.0853815715500338
"13415",104,"fit_total",7,0.875,7.115023,0.0696219739998542
"13416",104,"fit_total",8,1,7.175665,0.0784026699903528
"13417",104,"fit_total",9,1.125,7.745663,0.156120833418454
"13418",104,"fit_total",10,1.25,8.1167275,0.199243307223818
"13419",104,"fit_total",11,1.375,8.1463385,0.208023831294917
"13420",104,"fit_total",12,1.5,8.2308765,0.194225764638069
"13421",104,"fit_total",13,1.625,8.2120375,0.277549288131265
"13422",104,"fit_total",14,1.75,7.507751,1.09621004639032
"13423",104,"fit_total",15,1.875,6.1965395,0.0881704531165502
"13424",104,"fit_total",16,2,6.935205,0.110973866588745
"13425",104,"fit_total",17,2.125,7.4638875,0.128802854675177
"13426",104,"fit_total",18,2.25,8.095392,0.151989958752597
"13427",104,"fit_total",19,2.375,8.7450855,0.204018841635207
"13428",104,"fit_total",20,2.5,9.208822,0.246797305937852
"13429",104,"fit_total",21,2.625,9.975738,0.280760277622938
"13430",104,"fit_total",22,2.75,10.6525735,0.351155535444744
"13431",104,"fit_total",23,2.875,10.5830835,0.417879222864415
"13432",104,"fit_total",24,3,11.528255,0.406403249354454
"13433",104,"fit_total",25,3.125,14.3094915,0.596924301075856
"13434",104,"fit_total",26,3.25,15.222502,0.669435396733695
"13435",104,"fit_total",27,3.375,15.6832225,0.745413601866254
"13436",104,"fit_total",28,3.5,12.970614,0.78446944098698
"13437",104,"fit_total",29,3.625,13.644588,0.796407758934397
"13438",104,"fit_total",30,3.75,14.1478715,1.0204763680459
"13439",104,"fit_total",31,3.875,14.403362,1.13717409692766
"13440",104,"fit_total",32,4,15.080959,1.52059016347986
"13441",105,"fit_B",1,0.125,5.33657810764489,0.0967292960070726
"13442",105,"fit_B",2,0.25,4.39847152797132,0.104847525929191
"13443",105,"fit_B",3,0.375,4.26952568105723,0.0769625038138311
"13444",105,"fit_B",4,0.5,4.52076973618864,0.153536780903411
"13445",105,"fit_B",5,0.625,5.02712962026246,0.0960445336429803
"13446",105,"fit_B",6,0.75,5.68138407802115,0.0967883978661615
"13447",105,"fit_B",7,0.875,5.85808034137185,0.0820276125336252
"13448",105,"fit_B",8,1,5.86695285547421,0.11405670851199
"13449",105,"fit_B",9,1.125,6.17652935818237,0.180423759993551
"13450",105,"fit_B",10,1.25,6.41890869225255,0.211274016427875
"13451",105,"fit_B",11,1.375,6.6066238712379,0.229926049474298
"13452",105,"fit_B",12,1.5,6.80719258469216,0.211939864861041
"13453",105,"fit_B",13,1.625,6.88907550531826,0.255498738298166
"13454",105,"fit_B",14,1.75,6.43662829042722,0.748967422032465
"13455",105,"fit_B",15,1.875,6.20837234372437,0.0813087419731562
"13456",105,"fit_B",16,2,6.98541940880739,0.117663368452614
"13457",105,"fit_B",17,2.125,7.59517106084508,0.14745804754723
"13458",105,"fit_B",18,2.25,8.19428547071205,0.16984075328103
"13459",105,"fit_B",19,2.375,8.87639646061507,0.236105053467167
"13460",105,"fit_B",20,2.5,9.36784884630007,0.250194294878814
"13461",105,"fit_B",21,2.625,10.1437683930353,0.317880197044644
"13462",105,"fit_B",22,2.75,10.6461184380324,0.404233376820278
"13463",105,"fit_B",23,2.875,10.7493274381216,0.442411106952829
"13464",105,"fit_B",24,3,11.9303661066156,0.40789981679222
"13465",105,"fit_B",25,3.125,15.5630230364396,0.672758050335503
"13466",105,"fit_B",26,3.25,16.4530632111986,0.589868690746642
"13467",105,"fit_B",27,3.375,17.0269918300949,0.649003092583207
"13468",105,"fit_B",28,3.5,13.5204344976118,0.777583806458162
"13469",105,"fit_B",29,3.625,13.8827323682088,0.854981324353034
"13470",105,"fit_B",30,3.75,14.5893908817475,0.935170096023117
"13471",105,"fit_B",31,3.875,15.3324714237334,1.21899290996599
"13472",105,"fit_B",32,4,16.1864542101103,1.53223285486943
"13473",105,"fit_O",1,0.125,5.25864183115257,0.138547897753409
"13474",105,"fit_O",2,0.25,7.55796928756385,0.0429473263870015
"13475",105,"fit_O",3,0.375,7.56641567188073,0.0420397758850984
"13476",105,"fit_O",4,0.5,7.6101855793372,0.0498065524912348
"13477",105,"fit_O",5,0.625,7.32094814447231,0.0468031676799869
"13478",105,"fit_O",6,0.75,6.68167783872931,0.0635338106089402
"13479",105,"fit_O",7,0.875,7.14795433692878,0.0522082695218927
"13480",105,"fit_O",8,1,7.32513841713118,0.0509408349563275
"13481",105,"fit_O",9,1.125,7.36654462674785,0.0721866151420101
"13482",105,"fit_O",10,1.25,7.58723476745262,0.0799442578598179
"13483",105,"fit_O",11,1.375,7.78118532322433,0.0610359417721459
"13484",105,"fit_O",12,1.5,7.95638778428871,0.0580492089280971
"13485",105,"fit_O",13,1.625,8.10018790446959,0.0726538404457454
"13486",105,"fit_O",14,1.75,7.57465164467694,2.54018770647702
"13487",105,"fit_O",15,1.875,0.172708333333333,1.21509304151453
"13488",105,"fit_O",16,2,0,0
"13489",105,"fit_O",17,2.125,0,0
"13490",105,"fit_O",18,2.25,0,0
"13491",105,"fit_O",19,2.375,0,0
"13492",105,"fit_O",20,2.5,0,0
"13493",105,"fit_O",21,2.625,0,0
"13494",105,"fit_O",22,2.75,0,0
"13495",105,"fit_O",23,2.875,0,0
"13496",105,"fit_O",24,3,0,0
"13497",105,"fit_O",25,3.125,0,0
"13498",105,"fit_O",26,3.25,0,0
"13499",105,"fit_O",27,3.375,0,0
"13500",105,"fit_O",28,3.5,0,0
"13501",105,"fit_O",29,3.625,0,0
"13502",105,"fit_O",30,3.75,0,0
"13503",105,"fit_O",31,3.875,0,0
"13504",105,"fit_O",32,4,0,0
"13505",105,"fit_Y",1,0.125,2.83801123652675,0.0399883525562116
"13506",105,"fit_Y",2,0.25,5.10450755308292,0.27854134886756
"13507",105,"fit_Y",3,0.375,4.80079586660327,0.174657367069511
"13508",105,"fit_Y",4,0.5,4.29345089058107,0.0898007972173794
"13509",105,"fit_Y",5,0.625,7.16851155765965,0.102767184684569
"13510",105,"fit_Y",6,0.75,8.47534709389529,0.0330357566121142
"13511",105,"fit_Y",7,0.875,8.51761672002158,0.0302787933151816
"13512",105,"fit_Y",8,1,8.6464395556398,0.0418061582799265
"13513",105,"fit_Y",9,1.125,9.90483783100914,0.0304714464367656
"13514",105,"fit_Y",10,1.25,11.008262247539,0.0617492285737976
"13515",105,"fit_Y",11,1.375,11.2397357745016,0.0704268437036985
"13516",105,"fit_Y",12,1.5,11.5030691308772,0.0707522900699702
"13517",105,"fit_Y",13,1.625,12.0827703521806,0.158692521556284
"13518",105,"fit_Y",14,1.75,11.7858213374473,1.87742642058647
"13519",105,"fit_Y",15,1.875,6.16117764297343,0.0862705889134199
"13520",105,"fit_Y",16,2,6.50808667554177,0.0664176409159278
"13521",105,"fit_Y",17,2.125,6.87099283231847,0.0919142745921651
"13522",105,"fit_Y",18,2.25,7.36454009494429,0.0706850373231353
"13523",105,"fit_Y",19,2.375,7.82786082328099,0.0974404104310524
"13524",105,"fit_Y",20,2.5,8.29435478986289,0.129600200197294
"13525",105,"fit_Y",21,2.625,8.9467184722879,0.126094158717756
"13526",105,"fit_Y",22,2.75,9.44589680841169,0.161792951108685
"13527",105,"fit_Y",23,2.875,9.40349098663737,0.16906995525888
"13528",105,"fit_Y",24,3,9.5810460938498,0.222685511929087
"13529",105,"fit_Y",25,3.125,11.5950992096403,0.457725199478141
"13530",105,"fit_Y",26,3.25,11.6842157446512,0.485415694823742
"13531",105,"fit_Y",27,3.375,11.9713477516355,0.509872667183787
"13532",105,"fit_Y",28,3.5,11.7722861538407,0.322667626362664
"13533",105,"fit_Y",29,3.625,12.2835328225594,0.323644085758407
"13534",105,"fit_Y",30,3.75,12.9036351241377,0.420373390610336
"13535",105,"fit_Y",31,3.875,13.4099649145055,0.465048994735151
"13536",105,"fit_Y",32,4,14.016878588624,0.632296367367742
"13537",105,"fit_total",1,0.125,3.120833,0.0610474419007567
"13538",105,"fit_total",2,0.25,5.4065015,0.218115282331652
"13539",105,"fit_total",3,0.375,5.1173245,0.168908869622413
"13540",105,"fit_total",4,0.5,4.617573,0.161152424305674
"13541",105,"fit_total",5,0.625,6.378054,0.093792557392483
"13542",105,"fit_total",6,0.75,6.9476,0.0843158105522974
"13543",105,"fit_total",7,0.875,7.1190455,0.0680450244935905
"13544",105,"fit_total",8,1,7.1782775,0.0837254098906875
"13545",105,"fit_total",9,1.125,7.738123,0.146246660226047
"13546",105,"fit_total",10,1.25,8.1220165,0.184693206857598
"13547",105,"fit_total",11,1.375,8.139026,0.211440109422804
"13548",105,"fit_total",12,1.5,8.210014,0.202292935795413
"13549",105,"fit_total",13,1.625,8.2159775,0.259985210280112
"13550",105,"fit_total",14,1.75,7.51405,1.08858848981216
"13551",105,"fit_total",15,1.875,6.204656,0.0784690028487734
"13552",105,"fit_total",16,2,6.936538,0.109509747760396
"13553",105,"fit_total",17,2.125,7.5141535,0.139571650665328
"13554",105,"fit_total",18,2.25,8.092398,0.155893277551851
"13555",105,"fit_total",19,2.375,8.736294,0.217422443420706
"13556",105,"fit_total",20,2.5,9.217527,0.229691588503569
"13557",105,"fit_total",21,2.625,9.961087,0.290154118540579
"13558",105,"fit_total",22,2.75,10.454196,0.366042637694164
"13559",105,"fit_total",23,2.875,10.5457565,0.402230081065413
"13560",105,"fit_total",24,3,11.553641,0.382641800769283
"13561",105,"fit_total",25,3.125,14.7205505,0.660276804193751
"13562",105,"fit_total",26,3.25,15.4004845,0.628666648176957
"13563",105,"fit_total",27,3.375,15.897488,0.686193074661302
"13564",105,"fit_total",28,3.5,13.230363,0.713481753414589
"13565",105,"fit_total",29,3.625,13.6098415,0.774713772594254
"13566",105,"fit_total",30,3.75,14.298686,0.86116661362258
"13567",105,"fit_total",31,3.875,15.008017,1.09950617517754
"13568",105,"fit_total",32,4,15.8167455,1.39424365816673
"13569",106,"fit_B",1,0.125,5.33565157413917,0.0998241222653297
"13570",106,"fit_B",2,0.25,4.39864862675113,0.103225267414584
"13571",106,"fit_B",3,0.375,4.26949167029659,0.0770593888887661
"13572",106,"fit_B",4,0.5,4.52295036236222,0.155180046637038
"13573",106,"fit_B",5,0.625,5.02812500706127,0.0933284742684845
"13574",106,"fit_B",6,0.75,5.6861118918431,0.0966776008252751
"13575",106,"fit_B",7,0.875,5.86450839797678,0.0789005698038547
"13576",106,"fit_B",8,1,5.87569158724508,0.116482057340062
"13577",106,"fit_B",9,1.125,6.15846370470194,0.166574652361988
"13578",106,"fit_B",10,1.25,6.42262959570689,0.200926293447449
"13579",106,"fit_B",11,1.375,6.60902705465219,0.230394370243157
"13580",106,"fit_B",12,1.5,6.77924750293682,0.218682609023306
"13581",106,"fit_B",13,1.625,6.89400006160626,0.255082004008687
"13582",106,"fit_B",14,1.75,6.46091530875373,0.768955149096838
"13583",106,"fit_B",15,1.875,6.2176523136755,0.0760105203730349
"13584",106,"fit_B",16,2,7.0113092918826,0.121344445959197
"13585",106,"fit_B",17,2.125,7.56712097694846,0.156502769190644
"13586",106,"fit_B",18,2.25,8.19248110180843,0.186462326952316
"13587",106,"fit_B",19,2.375,8.85486226081914,0.234078571267599
"13588",106,"fit_B",20,2.5,9.37752581292208,0.265903521822208
"13589",106,"fit_B",21,2.625,10.2085686410578,0.336786144893102
"13590",106,"fit_B",22,2.75,10.810526512178,0.385213914125742
"13591",106,"fit_B",23,2.875,10.7447738229204,0.429950757477636
"13592",106,"fit_B",24,3,11.9289521964447,0.434153428984991
"13593",106,"fit_B",25,3.125,15.1792127074678,0.609346394322244
"13594",106,"fit_B",26,3.25,16.2869314124132,0.65628390733289
"13595",106,"fit_B",27,3.375,16.8566726172613,0.761575823900927
"13596",106,"fit_B",28,3.5,13.3070071815897,0.884918060004323
"13597",106,"fit_B",29,3.625,13.9347570076343,0.903345594350052
"13598",106,"fit_B",30,3.75,14.3963185058191,1.03687207694945
"13599",106,"fit_B",31,3.875,14.6543046215048,1.21434662556645
"13600",106,"fit_B",32,4,15.2904779756541,1.60093417219564
"13601",106,"fit_O",1,0.125,5.23773395658774,0.142517312146507
"13602",106,"fit_O",2,0.25,7.55769291241525,0.0439529366194014
"13603",106,"fit_O",3,0.375,7.56532442565088,0.0447937339630187
"13604",106,"fit_O",4,0.5,7.61239672065568,0.0463192348324903
"13605",106,"fit_O",5,0.625,7.32225552603935,0.044151935369622
"13606",106,"fit_O",6,0.75,6.67728798886204,0.0626094946970822
"13607",106,"fit_O",7,0.875,7.14437542414703,0.051830385484023
"13608",106,"fit_O",8,1,7.32834259376107,0.0436495905547667
"13609",106,"fit_O",9,1.125,7.36095107591248,0.0656131405080616
"13610",106,"fit_O",10,1.25,7.58484292960849,0.0745439890873722
"13611",106,"fit_O",11,1.375,7.76818622340807,0.061417021357385
"13612",106,"fit_O",12,1.5,7.95035189656477,0.0638286034646328
"13613",106,"fit_O",13,1.625,8.08780882506942,0.067362306879113
"13614",106,"fit_O",14,1.75,7.58170464097745,2.54246213017017
"13615",106,"fit_O",15,1.875,0.158697478991597,1.12560309192781
"13616",106,"fit_O",16,2,0,0
"13617",106,"fit_O",17,2.125,0,0
"13618",106,"fit_O",18,2.25,0,0
"13619",106,"fit_O",19,2.375,0,0
"13620",106,"fit_O",20,2.5,0,0
"13621",106,"fit_O",21,2.625,0,0
"13622",106,"fit_O",22,2.75,0,0
"13623",106,"fit_O",23,2.875,0,0
"13624",106,"fit_O",24,3,0,0
"13625",106,"fit_O",25,3.125,0,0
"13626",106,"fit_O",26,3.25,0,0
"13627",106,"fit_O",27,3.375,0,0
"13628",106,"fit_O",28,3.5,0,0
"13629",106,"fit_O",29,3.625,0,0
"13630",106,"fit_O",30,3.75,0,0
"13631",106,"fit_O",31,3.875,0,0
"13632",106,"fit_O",32,4,0,0
"13633",106,"fit_Y",1,0.125,2.81381786275347,0.0412065646886638
"13634",106,"fit_Y",2,0.25,5.10601006671394,0.282816322571745
"13635",106,"fit_Y",3,0.375,4.7963575659339,0.179681150471178
"13636",106,"fit_Y",4,0.5,4.29264786626076,0.0890908815236237
"13637",106,"fit_Y",5,0.625,7.17327809403752,0.103477179811253
"13638",106,"fit_Y",6,0.75,8.47558301425797,0.0344106453522332
"13639",106,"fit_Y",7,0.875,8.51709115503911,0.0306383752211044
"13640",106,"fit_Y",8,1,8.64543758640821,0.0367591724273383
"13641",106,"fit_Y",9,1.125,9.90398821526256,0.0309166980402839
"13642",106,"fit_Y",10,1.25,11.0058070636582,0.0668903260669151
"13643",106,"fit_Y",11,1.375,11.242156387765,0.0710999387710866
"13644",106,"fit_Y",12,1.5,11.5086613350541,0.073028985284688
"13645",106,"fit_Y",13,1.625,12.0742279662331,0.147244549491343
"13646",106,"fit_Y",14,1.75,11.7710181822998,1.91722622736386
"13647",106,"fit_Y",15,1.875,6.17190778794463,0.108724340715364
"13648",106,"fit_Y",16,2,6.50908188045843,0.0618080987116753
"13649",106,"fit_Y",17,2.125,6.84482557257211,0.0790916908049005
"13650",106,"fit_Y",18,2.25,7.36953215336728,0.0838533729499247
"13651",106,"fit_Y",19,2.375,7.82716046904462,0.0978952533752048
"13652",106,"fit_Y",20,2.5,8.29660639387838,0.111468459564035
"13653",106,"fit_Y",21,2.625,8.96412810060535,0.144410372991508
"13654",106,"fit_Y",22,2.75,9.52510748188949,0.170083280753356
"13655",106,"fit_Y",23,2.875,9.41690609769697,0.170421687036647
"13656",106,"fit_Y",24,3,9.5796503843022,0.190810378875476
"13657",106,"fit_Y",25,3.125,11.3014041194959,0.415619680359653
"13658",106,"fit_Y",26,3.25,11.5702350309883,0.442043802531821
"13659",106,"fit_Y",27,3.375,11.8300796389774,0.505527725832638
"13660",106,"fit_Y",28,3.5,11.6563119159913,0.310101992070792
"13661",106,"fit_Y",29,3.625,12.296774399027,0.339560244443286
"13662",106,"fit_Y",30,3.75,12.8290123361786,0.424216952187194
"13663",106,"fit_Y",31,3.875,13.1711560356463,0.438977198381379
"13664",106,"fit_Y",32,4,13.6901507756142,0.590235028809634
"13665",106,"fit_total",1,0.125,3.1015045,0.0632967378701304
"13666",106,"fit_total",2,0.25,5.4085955,0.218476706579739
"13667",106,"fit_total",3,0.375,5.115271,0.171484227884466
"13668",106,"fit_total",4,0.5,4.6163175,0.162935108601243
"13669",106,"fit_total",5,0.625,6.3812015,0.0916245747588903
"13670",106,"fit_total",6,0.75,6.948958,0.0852574025104465
"13671",106,"fit_total",7,0.875,7.1217,0.0667179196923945
"13672",106,"fit_total",8,1,7.1833685,0.0896507805728608
"13673",106,"fit_total",9,1.125,7.727615,0.132125039969223
"13674",106,"fit_total",10,1.25,8.124668,0.183866587904042
"13675",106,"fit_total",11,1.375,8.1393785,0.200039648879891
"13676",106,"fit_total",12,1.5,8.199218,0.2137927413136
"13677",106,"fit_total",13,1.625,8.206959,0.267567671831055
"13678",106,"fit_total",14,1.75,7.5292695,1.10565044243345
"13679",106,"fit_total",15,1.875,6.2141075,0.0722479835708272
"13680",106,"fit_total",16,2,6.960625,0.11285411752982
"13681",106,"fit_total",17,2.125,7.486112,0.145304904107108
"13682",106,"fit_total",18,2.25,8.091244,0.172540243041115
"13683",106,"fit_total",19,2.375,8.7176725,0.216765961440309
"13684",106,"fit_total",20,2.5,9.226921,0.24415778194405
"13685",106,"fit_total",21,2.625,10.0201065,0.308718466483999
"13686",106,"fit_total",22,2.75,10.6089465,0.352122683169911
"13687",106,"fit_total",23,2.875,10.54469,0.391077366083268
"13688",106,"fit_total",24,3,11.554714,0.398299624291953
"13689",106,"fit_total",25,3.125,14.3178165,0.60130847556022
"13690",106,"fit_total",26,3.25,15.2278855,0.66577777157698
"13691",106,"fit_total",27,3.375,15.71188,0.765677133244645
"13692",106,"fit_total",28,3.5,13.030979,0.797356372462189
"13693",106,"fit_total",29,3.625,13.657279,0.812624253068882
"13694",106,"fit_total",30,3.75,14.125256,0.944052855380203
"13695",106,"fit_total",31,3.875,14.392124,1.09221264860453
"13696",106,"fit_total",32,4,15.000981,1.4290400785669
"13697",107,"fit_B",1,0.125,5.33559349793909,0.0964530311514312
"13698",107,"fit_B",2,0.25,4.40115022910271,0.103890294971756
"13699",107,"fit_B",3,0.375,4.27048398483048,0.0773965343972738
"13700",107,"fit_B",4,0.5,4.52237333961658,0.153198162170849
"13701",107,"fit_B",5,0.625,5.03104768157548,0.0922202590447643
"13702",107,"fit_B",6,0.75,5.68821938170759,0.0975205560001408
"13703",107,"fit_B",7,0.875,5.8666870494418,0.0837039824690202
"13704",107,"fit_B",8,1,5.87659795422181,0.123341640188243
"13705",107,"fit_B",9,1.125,6.15408056598065,0.153544661772474
"13706",107,"fit_B",10,1.25,6.42880667764921,0.192432620470197
